corpus,document,doc_type,tier,field,field_type,predicted_value,truth_value,grounding_score,extraction_score,correct,min_score
cord,receipt_016,receipt,real,total_price,money,"70,000","70,000",0.99,0.99,True,0.99
cord,receipt_016,receipt,real,cash_price,money,"100,000","100,000",0.99,0.99,True,0.99
cord,receipt_016,receipt,real,change_price,money,"30,000","30,000",0.99,0.99,True,0.99
cord,receipt_016,receipt,real,line_items[].name,text,[LG] BLACK SAKURA,[LG] BLACK SAKURA,0.97,0.98,True,0.97
cord,receipt_016,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_016,receipt,real,line_items[].price,money,"59,091","59,091",0.98,0.98,True,0.98
cord,receipt_016,receipt,real,line_items[].name,text,LONGAN,LONGAN,0.98,0.98,True,0.98
cord,receipt_016,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_016,receipt,real,line_items[].price,money,0,0,0.98,0.98,True,0.98
cord,receipt_016,receipt,real,line_items[].name,text,ROASTED ALMOND,ROASTED ALMOND,0.98,0.98,True,0.98
cord,receipt_016,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_016,receipt,real,line_items[].price,money,0,0,0.98,0.98,True,0.98
cord,receipt_016,receipt,real,line_items[].name,text,MANGGO,IVANGGO,0.97,0.97,False,0.97
cord,receipt_016,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_016,receipt,real,line_items[].price,money,0,0,0.98,0.98,True,0.98
cord,receipt_016,receipt,real,line_items[].name,text,MINERAL WATER (bundling) 5k,IVINERAL WATER (bundling) 5k,0.96,0.97,False,0.96
cord,receipt_016,receipt,real,line_items[].quantity,number,1,1,0.98,0.98,True,0.98
cord,receipt_016,receipt,real,line_items[].price,money,"4,545","4,545",0.98,0.98,True,0.98
cord,receipt_017,receipt,real,subtotal_price,money,"91,000","91,000",0.98,0.98,True,0.98
cord,receipt_017,receipt,real,total_price,money,"91,000","Rp. 91,000",0.99,0.99,False,0.99
cord,receipt_017,receipt,real,credit_card_price,money,"91,000","91,000",0.97,0.97,True,0.97
cord,receipt_017,receipt,real,line_items[].name,text,Goblin's Mace,Goblin's Mace,0.97,0.97,True,0.97
cord,receipt_017,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_017,receipt,real,line_items[].price,money,"25,000","25,000",0.98,0.98,True,0.98
cord,receipt_017,receipt,real,line_items[].name,text,Mozarella Hot Dog,Mozarella Hot Dog,0.95,0.95,True,0.95
cord,receipt_017,receipt,real,line_items[].quantity,number,2,2,0.97,0.97,True,0.97
cord,receipt_017,receipt,real,line_items[].price,money,"38,000","38,000",0.97,0.95,True,0.95
cord,receipt_017,receipt,real,line_items[].name,text,Chili Pepper Croquette,Chili Pepper Croquette,0.95,0.95,True,0.95
cord,receipt_017,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_017,receipt,real,line_items[].price,money,"14,000","14,000",0.97,0.97,True,0.97
cord,receipt_017,receipt,real,line_items[].name,text,Cheese Croquette,Cheese Croquette,0.95,0.95,True,0.95
cord,receipt_017,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_017,receipt,real,line_items[].price,money,"14,000","14,000",0.97,0.97,True,0.97
cord,receipt_017,receipt,real,line_items[].name,text,Plastik Amook,Plastik Amook,0.95,0.95,True,0.95
cord,receipt_017,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_017,receipt,real,line_items[].price,money,0,0,0.97,0.97,True,0.97
cord,receipt_017,receipt,real,line_items[].name,text,Plastik Putih Take Away,Plastik Putih Take Away,0.95,0.95,True,0.95
cord,receipt_017,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_017,receipt,real,line_items[].price,money,0,0,0.97,0.97,True,0.97
cord,receipt_018,receipt,real,total_price,money,,156000,0.0,0.35,False,0.0
cord,receipt_018,receipt,real,cash_price,money,156000,156000,0.97,0.97,True,0.97
cord,receipt_018,receipt,real,change_price,money,Rp. 0,Rp. 0,0.97,0.97,True,0.97
cord,receipt_018,receipt,real,line_items[].name,text,Propolis Cair,Propolis Cair,0.95,0.94,True,0.94
cord,receipt_018,receipt,real,line_items[].quantity,number,1,1,0.94,0.93,True,0.93
cord,receipt_018,receipt,real,line_items[].unit_price,money,156000,156000,0.97,0.95,True,0.95
cord,receipt_018,receipt,real,line_items[].price,money,156000,156000,0.97,0.96,True,0.96
cord,receipt_019,receipt,real,subtotal_price,money,160000,160000,0.86,0.92,True,0.86
cord,receipt_019,receipt,real,tax_price,money,16000,16000,0.78,0.88,True,0.78
cord,receipt_019,receipt,real,total_price,money,176000,176000,0.83,0.93,True,0.83
cord,receipt_019,receipt,real,line_items[].name,text,AMBUSH DBL CHS,AMBUSH DBL CHS,0.79,0.84,True,0.79
cord,receipt_019,receipt,real,line_items[].quantity,number,4,4,0.8,0.9,True,0.8
cord,receipt_019,receipt,real,line_items[].price,money,60000,60000,0.76,0.82,True,0.76
cord,receipt_019,receipt,real,line_items[].name,text,AMBUSH CHS BUR,AMBUSH CHS BUR,0.76,0.83,True,0.76
cord,receipt_019,receipt,real,line_items[].quantity,number,10,10,0.82,0.91,True,0.82
cord,receipt_019,receipt,real,line_items[].price,money,100000,100000,0.8,0.89,True,0.8
cord,receipt_020,receipt,real,subtotal_price,money,"325,600","325,600",0.93,0.94,True,0.93
cord,receipt_020,receipt,real,tax_price,money,"34,351","34,351",0.91,0.93,True,0.91
cord,receipt_020,receipt,real,service_price,money,"17,908","17,908",0.9,0.93,True,0.9
cord,receipt_020,receipt,real,total_price,money,"377,859","377,859",0.95,0.96,True,0.95
cord,receipt_020,receipt,real,line_items[].name,text,cashew nuts chkn,cashew nuts chkn,0.95,0.95,True,0.95
cord,receipt_020,receipt,real,line_items[].quantity,number,1,1,0.86,0.9,True,0.86
cord,receipt_020,receipt,real,line_items[].price,money,"64,500","64,500",0.95,0.96,True,0.95
cord,receipt_020,receipt,real,line_items[].name,text,garlic pepper beef,garlic pepper beef,0.95,0.95,True,0.95
cord,receipt_020,receipt,real,line_items[].quantity,number,1,1,0.86,0.9,True,0.86
cord,receipt_020,receipt,real,line_items[].price,money,"79,500","79,500",0.95,0.96,True,0.95
cord,receipt_020,receipt,real,line_items[].name,text,red curry beef,red curry beef,0.95,0.95,True,0.95
cord,receipt_020,receipt,real,line_items[].quantity,number,1,1,0.86,0.9,True,0.86
cord,receipt_020,receipt,real,line_items[].price,money,"69,500","69,500",0.83,0.88,True,0.83
cord,receipt_020,receipt,real,line_items[].name,text,phad thai,phad thai,0.95,0.95,True,0.95
cord,receipt_020,receipt,real,line_items[].quantity,number,1,1,0.86,0.9,True,0.86
cord,receipt_020,receipt,real,line_items[].price,money,"64,500","64,500",0.95,0.96,True,0.95
cord,receipt_020,receipt,real,line_items[].name,text,steamed rice,steamed rice,0.95,0.95,True,0.95
cord,receipt_020,receipt,real,line_items[].quantity,number,4,4,0.95,0.96,True,0.95
cord,receipt_020,receipt,real,line_items[].price,money,"47,600","47,600",0.93,0.95,True,0.93
cord,receipt_021,receipt,real,total_price,money,38.000,Rp 38.000,0.98,0.98,True,0.98
cord,receipt_021,receipt,real,cash_price,money,50.000,Rp 50.000,0.98,0.98,True,0.98
cord,receipt_021,receipt,real,change_price,money,12.000,Rp 12.000,0.97,0.97,True,0.97
cord,receipt_021,receipt,real,line_items[].name,text,NASI GOR SFD TLR,NASI GOR SFD TLR,0.95,0.95,True,0.95
cord,receipt_021,receipt,real,line_items[].quantity,number,1,1,0.96,0.96,True,0.96
cord,receipt_021,receipt,real,line_items[].unit_price,money,35.000,35.000,0.96,0.85,True,0.85
cord,receipt_021,receipt,real,line_items[].price,money,35.000,Rp 35.000,0.97,0.97,True,0.97
cord,receipt_021,receipt,real,line_items[].name,text,ES TEH TAWAR,ES TEH TAWAR,0.96,0.96,True,0.96
cord,receipt_021,receipt,real,line_items[].quantity,number,1,1,0.96,0.96,True,0.96
cord,receipt_021,receipt,real,line_items[].unit_price,money,3.000,3.000,0.96,0.83,True,0.83
cord,receipt_021,receipt,real,line_items[].price,money,3.000,Rp 3.000,0.97,0.97,True,0.97
cord,receipt_022,receipt,real,total_price,money,"40,000","40,000",0.998,0.998,True,0.998
cord,receipt_022,receipt,real,cash_price,money,"100,000","100,000",0.995,0.995,True,0.995
cord,receipt_022,receipt,real,change_price,money,"60,000","60,000",0.998,0.998,True,0.998
cord,receipt_022,receipt,real,line_items[].name,text,[MD] SOFT STEAMED CHEESEC,[MD] SOFT STEAMED CHEESEC,0.97,0.96,True,0.96
cord,receipt_022,receipt,real,line_items[].quantity,number,2,2,0.98,0.97,True,0.97
cord,receipt_022,receipt,real,line_items[].price,money,"20,000","20,000",0.98,0.97,True,0.97
cord,receipt_022,receipt,real,line_items[].name,text,[MD] SOFT STEAMED CHOCOCA,[MD] SOFT STEAMED CHOCOCA,0.95,0.94,True,0.94
cord,receipt_022,receipt,real,line_items[].quantity,number,2,2,0.98,0.97,True,0.97
cord,receipt_022,receipt,real,line_items[].price,money,"20,000","20,000",0.98,0.97,True,0.97
cord,receipt_023,receipt,real,total_price,money,"63,000","63,000",0.995,0.995,True,0.995
cord,receipt_023,receipt,real,cash_price,money,"70,000","70,000",0.995,0.995,True,0.995
cord,receipt_023,receipt,real,change_price,money,"7,000","7,000",0.995,0.995,True,0.995
cord,receipt_023,receipt,real,line_items[].name,text,TWIST DONUT,TWIST DONUT,0.995,0.995,True,0.995
cord,receipt_023,receipt,real,line_items[].quantity,number,6,6,0.995,0.995,True,0.995
cord,receipt_023,receipt,real,line_items[].price,money,"54,000","54,000",0.995,0.995,True,0.995
cord,receipt_023,receipt,real,line_items[].name,text,REDBEAN BREAD,REDBEAN BREAD,0.97,0.97,True,0.97
cord,receipt_023,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_023,receipt,real,line_items[].price,money,"9,000","9,000",0.97,0.97,True,0.97
cord,receipt_024,receipt,real,credit_card_price,money,118.000,118.000,0.97,0.97,True,0.97
cord,receipt_024,receipt,real,line_items[].name,text,5001-Corn Flakes Cookies,5001-Corn Flakes Cookies,0.97,0.97,True,0.97
cord,receipt_024,receipt,real,line_items[].quantity,number,1,x1,0.95,0.95,True,0.95
cord,receipt_024,receipt,real,line_items[].name,text,5003-Chokoreto Cookies,5003-Chokoreto Cookies,0.95,0.95,True,0.95
cord,receipt_024,receipt,real,line_items[].quantity,number,1,x1,0.95,0.95,True,0.95
cord,receipt_024,receipt,real,line_items[].name,text,6002-Plastic Bag Medium,6002-Plastic Bag Medium,0.97,0.97,True,0.97
cord,receipt_024,receipt,real,line_items[].quantity,number,1,x1,0.95,0.95,True,0.95
cord,receipt_024,receipt,real,line_items[].unit_price,money,0,Rp.0,0.97,0.97,True,0.97
cord,receipt_024,receipt,real,line_items[].price,money,0,Rp.0,0.97,0.97,True,0.97
cord,receipt_025,receipt,real,total_price,money,"43,000","43,000",0.998,0.998,True,0.998
cord,receipt_025,receipt,real,cash_price,money,"50,000","50,000",0.998,0.998,True,0.998
cord,receipt_025,receipt,real,change_price,money,"7,000","7,000",0.998,0.998,True,0.998
cord,receipt_025,receipt,real,line_items[].name,text,TWIST STRAWBERRY DONUT,TWIST STRAWBERRY DONUT,0.998,0.998,True,0.998
cord,receipt_025,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_025,receipt,real,line_items[].price,money,"10,000","10,000",0.998,0.998,True,0.998
cord,receipt_025,receipt,real,line_items[].name,text,TLJ CROQUETTE,TLJ CROQUETTE,0.97,0.97,True,0.97
cord,receipt_025,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_025,receipt,real,line_items[].price,money,"17,000","17,000",0.998,0.998,True,0.998
cord,receipt_025,receipt,real,line_items[].name,text,POTATO PEPPER BAGEL,POTATO PEPPER BAGEL,0.998,0.998,True,0.998
cord,receipt_025,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_025,receipt,real,line_items[].price,money,"16,000","16,000",0.998,0.998,True,0.998
cord,receipt_026,receipt,real,subtotal_price,money,138.000,Rp 138.000,0.98,0.98,True,0.98
cord,receipt_026,receipt,real,total_price,money,138.000,Rp 138.000,0.98,0.98,True,0.98
cord,receipt_026,receipt,real,cash_price,money,138.000,Rp 138.000,0.98,0.98,True,0.98
cord,receipt_026,receipt,real,change_price,money,0,Rp 0,0.98,0.98,True,0.98
cord,receipt_026,receipt,real,line_items[].name,text,Nasi Cap Cay Porsi Besar,Nasi Cap Cay Porsi B esar,0.72,0.78,False,0.72
cord,receipt_026,receipt,real,line_items[].quantity,number,1,1,0.9,0.92,True,0.9
cord,receipt_026,receipt,real,line_items[].unit_price,money,65.000,65.000,0.76,0.82,True,0.76
cord,receipt_026,receipt,real,line_items[].price,money,65.000,65.000,0.96,0.96,True,0.96
cord,receipt_026,receipt,real,line_items[].name,text,Teh Tawar,Teh Tawar,0.97,0.98,True,0.97
cord,receipt_026,receipt,real,line_items[].quantity,number,2,2,0.97,0.98,True,0.97
cord,receipt_026,receipt,real,line_items[].unit_price,money,4.000,4.000,0.88,0.9,True,0.88
cord,receipt_026,receipt,real,line_items[].name,text,Fu Yung Hai,Fu Yung Hai,0.97,0.98,True,0.97
cord,receipt_026,receipt,real,line_items[].quantity,number,1,1,0.97,0.98,True,0.97
cord,receipt_026,receipt,real,line_items[].unit_price,money,65.000,65.000,0.9,0.93,True,0.9
cord,receipt_026,receipt,real,line_items[].price,money,65.000,65.000,0.97,0.98,True,0.97
cord,receipt_027,receipt,real,subtotal_price,money,"56,000","56,000",0.998,0.998,True,0.998
cord,receipt_027,receipt,real,tax_price,money,"5,600","5,600",0.998,0.998,True,0.998
cord,receipt_027,receipt,real,total_price,money,"61,600","61,600",0.998,0.998,True,0.998
cord,receipt_027,receipt,real,cash_price,money,,"61,600",0.0,0.95,False,0.0
cord,receipt_027,receipt,real,line_items[].name,text,PKT AYAM,PKT AYAM,0.998,0.998,True,0.998
cord,receipt_027,receipt,real,line_items[].price,money,"33,000","33,000",0.998,0.998,True,0.998
cord,receipt_027,receipt,real,line_items[].name,text,GULAI OTAK,GULAI OTAK,0.998,0.998,True,0.998
cord,receipt_027,receipt,real,line_items[].price,money,"23,000","23,000",0.998,0.998,True,0.998
cord,receipt_028,receipt,real,subtotal_price,money,"369,000","369,000",0.995,0.995,True,0.995
cord,receipt_028,receipt,real,tax_price,money,"38,745","38,745",0.995,0.995,True,0.995
cord,receipt_028,receipt,real,service_price,money,"18,450","18,450",0.995,0.995,True,0.995
cord,receipt_028,receipt,real,total_price,money,"426,195","426,195",0.995,0.995,True,0.995
cord,receipt_028,receipt,real,line_items[].name,text,SAMGYOPSAL,SAMGYOPSAL,0.97,0.97,True,0.97
cord,receipt_028,receipt,real,line_items[].quantity,number,2,2,0.97,0.97,True,0.97
cord,receipt_028,receipt,real,line_items[].price,money,"194,000","194,000",0.995,0.97,True,0.97
cord,receipt_028,receipt,real,line_items[].name,text,SUL LUNG TANG,SUL LUNG TANG,0.97,0.97,True,0.97
cord,receipt_028,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_028,receipt,real,line_items[].price,money,"75,000","75,000",0.995,0.97,True,0.97
cord,receipt_028,receipt,real,line_items[].name,text,MAKOLI,MAKOLI,0.95,0.95,True,0.95
cord,receipt_028,receipt,real,line_items[].quantity,number,1,1,0.97,0.97,True,0.97
cord,receipt_028,receipt,real,line_items[].price,money,"100,000","100,000",0.995,0.97,True,0.97
cord,receipt_029,receipt,real,subtotal_price,money,"132,636","132,636",0.998,0.998,True,0.998
cord,receipt_029,receipt,real,tax_price,money,"13,264","13,264",0.998,0.998,True,0.998
cord,receipt_029,receipt,real,total_price,money,"145,900","145,900",0.998,0.998,True,0.998
cord,receipt_029,receipt,real,credit_card_price,money,"145,900","[145,900]",0.995,0.99,True,0.99
cord,receipt_029,receipt,real,line_items[].name,text,COLD OCHA,COLD OCHA,0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].price,money,"10,909","10,909",0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].name,text,BCA PROMO,BCA PROMO,0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].price,money,"54,455","54,455",0.998,0.97,True,0.97
cord,receipt_029,receipt,real,line_items[].name,text,1-ABURA UDON SPICY,ABURA UDON SPICY,0.55,0.2,False,0.2
cord,receipt_029,receipt,real,line_items[].quantity,number,1,1,0.998,0.92,True,0.92
cord,receipt_029,receipt,real,line_items[].price,money,0,0,0.995,0.93,True,0.93
cord,receipt_029,receipt,real,line_items[].name,text,1-KAKE UDON,:-KAKE UDON,0.55,0.2,False,0.2
cord,receipt_029,receipt,real,line_items[].quantity,number,1,1,0.998,0.92,True,0.92
cord,receipt_029,receipt,real,line_items[].price,money,0,0,0.995,0.93,True,0.93
cord,receipt_029,receipt,real,line_items[].name,text,SKEWERED SHUMAI,SKEWERED SHUMAI,0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].price,money,"12,727","12,727",0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].name,text,SKEWERED TOFU ROLL,SKEWERED TOFU ROLL,0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].price,money,"12,727","12,727",0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].name,text,EBI TEMPURA,EBI TEMPURA,0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].price,money,"13,636","13,636",0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].name,text,KITSUNE UDON (KIDS),KITSUNE UDON (KIDS),0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].quantity,number,1,1,0.998,0.998,True,0.998
cord,receipt_029,receipt,real,line_items[].price,money,"28,182","28,182",0.998,0.998,True,0.998
cord,receipt_030,receipt,real,subtotal_price,money,"28,636","28,636",0.97,0.97,True,0.97
cord,receipt_030,receipt,real,tax_price,money,"2,864","2,864",0.97,0.95,True,0.95
cord,receipt_030,receipt,real,total_price,money,"31,500","31,500",0.97,0.97,True,0.97
cord,receipt_030,receipt,real,cash_price,money,"50,000","50,000",0.95,0.95,True,0.95
cord,receipt_030,receipt,real,change_price,money,"18,500","18,500",0.95,0.95,True,0.95
cord,receipt_030,receipt,real,line_items[].name,text,Kupon 3,Kupon 3,0.97,0.72,True,0.72
cord,receipt_030,receipt,real,line_items[].price,money,"28,636","28,636",0.97,0.78,True,0.78
